date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
2021-02-20,3976,2632,2097,1618,1463,1290,1284,1536,2108,3504,9468,23261,61243,116476,204235,362522,457045,525788,586436,637645,714066,742744,782962,824119,881201,874019,876879,815997,781433,772299,769743,747151,732711,708929,710574,744970,765595,731847,651458,559305,556199,483692,328574,161949,56017,30641,16956,8121
2021-02-21,3337,2077,1689,1344,1254,1193,1236,1456,2046,3266,7943,19511,54985,98060,169930,301610,404410,487551,570053,641104,726209,759388,794511,823242,851152,846188,828956,768822,747655,739394,732103,710795,692728,671155,669380,715795,753488,730851,656449,559849,526387,453383,300170,142365,48336,27370,14530,7042
2021-02-22,2816,1749,1365,1180,1075,1103,1162,1313,1993,3848,11381,27991,74169,155925,302147,560837,660097,682546,659199,654200,686707,695943,710373,742874,857778,871064,879936,725871,680899,650945,625891,588197,560873,536883,579580,626944,663896,643290,578130,489068,478822,408911,273702,133058,48234,26734,14811,7219
2021-02-23,3173,2047,1573,1320,1259,1367,1351,1665,2301,4309,11916,30260,80327,168535,328364,597533,699552,719232,686438,670811,698736,694872,705526,748069,870745,881529,902999,740284,685506,654207,625720,587888,561860,539136,570167,628578,676471,662004,601939,516959,497832,441312,296389,144936,52600,29435,15723,7746
2021-02-24,3165,2028,1679,1347,1274,1227,1328,1632,2163,4211,11943,29579,79567,169124,329023,595910,695576,723864,688542,665543,698863,694550,702171,766400,899424,908552,928412,762260,710363,678116,652759,624465,600723,579035,619304,675738,730868,708716,630579,539083,513534,469158,317672,156004,56967,31268,17027,8498
2021-02-25,3332,2219,1703,1368,1411,1383,1447,1733,2333,4602,12163,30624,83364,173037,330610,607356,716388,741266,706160,692336,723691,719523,737116,783142,906142,918482,926233,766747,711950,678917,652044,621023,599195,573622,605418,674203,723220,721068,672484,581939,572678,503875,344069,171708,63315,35629,19131,9591
2021-02-26,3597,2167,1833,1504,1530,1425,1457,1754,2444,4619,12063,31091,83573,168032,318997,579945,691914,725296,706373,705610,748087,745014,753654,795008,927172,1015223,982570,748112,712828,708474,696352,669966,646090,618667,634351,689673,743010,751997,715735,639809,638371,576652,405971,210908,78160,43352,23630,11080
2021-02-27,4172,2649,1948,1679,1551,1443,1492,1707,2390,4081,10703,26072,70117,134866,238672,415342,529394,607338,669820,715762,803738,833865,880469,923186,999490,984506,985586,921523,884309,872998,870172,846023,831561,804769,809208,842617,875629,865189,801864,712468,706302,641450,447335,225591,83050,46753,25808,11838
2021-02-28,4122,2560,2011,1629,1462,1450,1326,1517,2188,3611,8656,20526,58438,103645,184289,325016,442834,536466,629524,710233,821825,866568,917120,953032,989824,988436,976255,912468,883297,874949,861185,831780,811525,789925,785588,829383,873081,849850,767555,661894,648991,551209,369382,179184,63367,35796,19095,8767
2021-03-01,3331,2005,1556,1396,1201,1206,1295,1415,2065,4109,11809,28924,80431,177151,353178,645786,745049,754828,726105,720974,762790,759306,771330,806782,928848,955320,1009824,847476,785800,749181,708867,667944,637099,603559,628503,679234,724696,719805,665113,573591,578166,502300,339046,164120,60239,33763,18294,8597
2021-03-02,3401,2073,1689,1446,1439,1353,1415,1684,2457,4537,12615,32000,88307,192905,383700,680512,771302,779178,737237,724794,752764,740916,751564,789541,923236,952498,987819,806263,749890,715927,681048,640511,615968,573988,592493,642660,709965,711174,647510,563628,571673,508728,347539,172011,63383,35294,19305,8943
2021-03-03,3525,2232,1658,1445,1458,1386,1479,1761,2569,4601,12971,33038,89733,194744,387600,686851,778333,786931,743356,730382,759728,760952,777429,807782,943592,968773,994015,813474,752108,711721,688167,647986,631254,611290,636383,675823,721612,732172,673617,594351,602075,535931,365465,182897,67457,37890,21113,9819
2021-03-04,3610,2125,1748,1513,1409,1361,1475,1684,2438,4758,12398,32632,91419,188169,364851,657421,753014,763435,728151,716029,746175,738539,752431,794340,933625,957141,978755,800762,742166,711213,676179,639035,622331,595536,620201,677397,734177,738250,694800,610368,610567,541611,375096,191456,71595,41161,22706,10844
2021-03-05,4187,2527,1984,1579,1585,1513,1490,1914,2583,4727,12681,33415,94896,185841,360864,643670,745957,768010,741784,738082,778764,773203,779691,816760,987822,1111426,1087480,814015,780541,762193,739275,708822,686784,658692,681788,728791,785240,798964,773862,714332,729142,652531,463375,264787,143401,89966,51990,22291
2021-03-06,6695,3674,2590,2008,1742,1578,1700,1837,2423,4433,11053,28426,80914,146921,258171,443331,563949,646520,711955,759506,853559,884743,935589,980851,1060730,1053330,1054758,997555,965383,947177,931081,908528,886472,855701,864476,886742,902914,892109,837662,769153,774766,694894,503037,287897,157506,97084,56513,24752
2021-03-07,7374,4083,2790,1738,374,388,417,441,524,3733,8668,21406,62436,104485,187500,325925,438639,538140,637767,726520,849113,902994,957521,996986,1045403,1049735,1034920,956400,917552,904456,905962,898574,890166,871525,875202,908815,940908,920362,849067,746697,727461,632924,444098,246761,130207,78756,42434,17650
2021-03-08,5063,2775,1951,1562,1375,1299,1369,1543,2184,4509,12479,31468,90504,188685,377650,665435,756181,772555,741403,735506,773200,766928,781815,817551,955776,978641,1021001,859068,805235,772732,740324,700573,667034,634812,662157,710690,755523,759820,724759,646633,642682,577849,407467,231801,125108,73970,41532,17466
2021-03-09,5160,2907,2065,1629,1526,1510,1600,1942,2606,4745,13116,33547,97124,203247,409415,702351,787476,794317,752486,737260,767898,756824,764623,803530,950560,977999,1006891,833100,775124,741739,708990,663862,638427,610488,640195,694799,752601,754020,714446,644516,648345,578947,405971,230514,126280,75129,43380,18097
2021-03-10,5318,2893,2082,1691,1484,1466,1585,1786,2583,4922,13157,34039,98173,204871,411899,706713,798288,810446,757849,743050,777376,766439,773377,811967,959094,986857,1018968,839642,781179,745484,718511,676134,646239,621158,661987,723059,780505,771109,709673,635487,648424,582332,417515,240328,133335,81732,46669,19527
2021-03-11,5748,3170,2250,1983,1595,1573,1532,1837,2565,5020,13259,33307,98510,199711,393142,669804,760645,779022,734294,719467,753245,747745,761582,805145,952212,977701,994828,825005,766747,730457,700872,655547,628310,603384,635319,686746,745623,743363,697887,612284,608758,542259,395812,235848,135749,84157,49064,21609
2021-03-12,7043,4414,3252,2705,2173,2099,1917,2445,3329,5373,13933,35815,102411,203266,394472,676388,789417,821133,798864,791954,828639,815520,823245,860398,1037307,1178459,1161778,875854,841053,817840,786446,732316,694176,673937,711947,767699,825203,815920,796494,739531,774058,704062,527908,326331,196123,125667,74058,32715
2021-03-13,10314,5594,3567,2851,2408,2141,2215,2304,3276,5641,14292,34187,96324,174261,311020,524720,670002,765411,841403,883193,983618,1005129,1051447,1103702,1196904,1191820,1195315,1113717,1079041,1050470,1031339,992465,972183,935732,950021,978067,1019456,1007748,938380,855647,872184,790903,589721,367347,220015,144689,87602,39373
2021-03-14,11169,6139,4016,2894,2335,2076,2016,2304,2999,4869,11801,27571,81066,139700,260174,429095,558876,667594,769375,865834,986612,1028159,1075139,1114548,1162373,1159073,1151533,1081331,1051454,1017959,993688,949423,933360,919855,938115,975080,1017096,994685,906736,804960,790717,682361,482642,282333,159229,99371,56345,24291
2021-03-15,7461,4225,2636,2089,1799,1720,1714,1983,2855,5631,15217,38992,109474,226950,453702,779148,896309,923538,891978,879600,922073,903219,914400,953557,1106973,1129906,1166686,976262,912373,867845,831667,781095,743954,711231,750722,785799,818343,802821,750843,667361,681995,618741,453646,268305,154895,96250,56609,24448
2021-03-16,7380,4134,2847,2278,2057,1924,1972,2511,3325,6065,16416,41985,120288,250796,501466,843599,961608,979726,930981,898444,924435,898907,907020,948168,1113169,1139774,1168110,961422,886331,814232,763034,714496,694229,669649,722079,786113,849630,837887,785845,702184,726859,640033,466120,279321,164003,101596,59228,25965
2021-03-17,7730,4270,3009,2406,2113,2071,2171,2694,3578,6594,16743,42898,120555,252565,496359,842127,974403,997634,948215,917162,949007,923787,932897,978591,1146400,1173192,1210254,1002897,934603,886976,827262,742213,693806,670610,743324,819362,893565,888540,810662,724381,738502,667815,488593,292761,172161,105646,64487,27590
2021-03-18,8253,4622,3044,2413,2047,2036,2032,2542,3487,6405,16885,43524,125961,262595,523088,872284,987684,998319,941900,907563,939230,920146,928576,969211,1136878,1162630,1195597,987685,919990,869719,828694,776339,737648,700636,736871,781087,844761,852327,812555,734018,756049,677440,506373,311478,184561,116249,68342,29857
2021-03-19,9383,5150,3365,2639,2437,2166,2197,2627,3707,6697,16904,43551,125341,250432,493042,831527,958078,980151,939164,916560,955929,930781,936036,972922,1170455,1319261,1294797,963731,948232,911810,879638,822799,792039,755960,799898,853236,912666,919038,887844,822555,855194,788411,604462,382832,235055,152303,91067,41262
2021-03-20,12912,7071,4570,3309,2736,2475,2599,2796,3643,6514,15602,38708,107578,194026,345018,587591,735486,829389,900625,939593,1036470,1055110,1103270,1154011,1251950,1242362,1250035,1166078,1128093,1095977,1066904,1000775,968247,956436,998225,1036189,1068187,1048234,991622,913349,936257,853235,651598,411030,250037,166046,101116,46408
2021-03-21,14448,7558,4675,3349,2740,2307,2246,2633,3345,5690,13067,30929,90153,154446,284369,458688,586334,697017,801401,896243,1018653,1053397,1105210,1147041,1192055,1191085,1188995,1105960,1074643,1048382,1021370,983728,966801,937729,956634,992964,1033603,1014289,931449,831879,826530,721924,519964,309212,175934,110756,66242,29089
2021-03-22,8599,4781,3178,2357,1987,2089,1906,2216,3014,5974,15818,39787,114365,240118,483889,823247,939618,960909,918363,898310,929229,916533,925405,963546,1121118,1151493,1191709,986279,924805,881550,843237,791167,750883,709338,754662,809302,849868,830478,776154,688483,715542,638603,472754,290449,172487,108532,64764,25766
2021-03-23,8792,4589,3306,2650,2366,2102,2129,2571,3272,6395,16314,42103,119449,239786,461482,779159,908711,942331,901391,877612,908896,892203,909892,954945,1110909,1137919,1160907,972771,910847,865782,819735,761517,726325,691044,743049,799105,844785,821460,767951,686247,701602,607818,442795,266539,158187,99414,58459,25292
2021-03-24,8044,4481,2978,2324,2185,2040,2146,2509,3380,6376,16212,41887,118021,246845,490532,832278,965804,984219,920827,886266,914868,891715,898513,935416,1107050,1143061,1182432,968830,902650,849920,814132,773818,743123,702619,750519,810654,868833,844555,764298,681589,708415,615734,455717,272762,159608,101601,61370,27474
2021-03-25,8544,4690,3209,2445,2284,2155,2059,2558,3361,6414,16046,41381,119513,251157,500003,842662,961891,976146,918656,883804,908150,885525,896096,943794,1109633,1137773,1175328,970378,905285,859359,809246,735864,688843,641251,691903,759327,835523,840789,803998,723684,745037,666531,499744,308678,184371,116933,70354,31969
2021-03-26,9802,5511,3998,2881,2558,2306,2153,2661,3492,6519,16395,43179,123812,247540,485585,813579,940292,968564,924570,906132,943795,925415,926855,967223,1163483,1321991,1300105,969921,958335,920702,889091,842563,808699,759829,800333,848185,901623,893565,850448,787843,819486,747220,576648,368178,227606,151793,92642,26471
2021-03-27,14136,7701,5019,3554,2957,2617,2576,2802,3871,6318,15250,38396,105980,192078,344288,581161,719930,807819,875791,919241,1013130,1016464,1065275,1105497,1189869,1146072,1173787,1110482,1031832,1031508,1062320,1001980,984085,916834,926953,943136,988271,991192,938901,873999,904663,833239,643039,408505,247345,165281,102918,47711
2021-03-28,14638,7924,4916,3531,2938,2274,2377,2465,3369,5787,13857,33937,92359,155691,275613,448792,582664,692047,790657,882143,1004156,1039851,1089105,1132362,1188760,1198071,1196674,1113823,1091804,1060641,1032752,996504,979645,933048,951134,979092,1024308,1007988,939304,837856,819643,729564,552364,343069,197976,125407,72627,32126
2021-03-29,9686,5414,3471,2728,2321,1974,1901,2188,3018,5725,13906,37097,100200,190514,357910,664792,792653,839611,817644,797525,831349,833105,862980,927898,1114148,1175365,1224241,1020048,954792,913487,875740,830415,796240,748272,791932,840558,887290,874335,821054,730778,752088,672512,499114,303343,178844,113224,67271,29713
2021-03-30,8949,5007,3352,2545,2287,2217,2180,2526,3380,6159,15330,40159,109758,221764,435075,796966,947766,983475,937441,916775,949467,933486,955711,1014301,1197146,1234605,1254317,1024916,957080,904679,865640,818225,788388,740892,798641,839247,914313,895404,837658,751868,776569,701256,528335,322742,189439,114337,64982,28698
2021-03-31,9136,5167,3481,2680,2321,2231,2217,2392,3178,6133,15242,39982,108322,219999,427151,788757,941312,979878,939927,915679,950003,938041,952284,1000952,1195997,1243163,1270840,1046366,979081,923736,891313,845537,816596,770000,826697,894773,953567,939575,873416,795215,827959,759303,574819,352613,208550,133460,80036,35054
2021-04-01,10660,5936,3993,3050,2522,2270,2349,2511,3490,6440,16306,41774,110422,224053,440381,803553,948387,981689,936451,911904,950727,940542,960915,1020071,1206007,1254055,1282388,1042333,967088,914404,877616,832739,800538,747829,796582,855139,919108,924717,895780,821623,847525,771778,589788,368546,222462,142173,84042,37479
2021-04-02,11830,6678,4324,3327,2758,2436,2534,2598,3567,6345,16425,41400,107745,207382,397979,712817,856683,928895,912402,914739,972197,972785,994143,1031587,1204086,1366893,1350872,1012348,1017641,972563,933636,872119,849772,816652,850962,909280,970121,972138,938602,878154,922640,849795,655699,419801,256865,170652,105323,49352
2021-04-03,15413,8909,5700,4019,3262,2895,2651,3052,3605,6514,15605,39450,105525,196001,343207,572594,712189,805261,878561,933462,1034736,1060466,1116735,1166888,1271461,1269509,1280538,1199170,1174053,1140052,1121763,1084750,1068100,1020830,1039301,1058820,1097922,1084976,1025710,955485,998436,929652,725714,459983,279259,189659,117439,54619
2021-04-04,16816,9199,5692,3992,3116,2594,2503,2595,3355,5676,12955,32806,89142,159077,290895,454507,567256,656507,741244,834128,947740,987473,1036988,1082526,1129622,1146077,1163703,1097635,1086763,1071001,1053115,1021317,1007248,954915,981706,1009266,1044802,1024776,949072,858227,866311,766799,570214,341689,197458,125536,72780,31802
2021-04-05,9780,5570,3811,2798,2230,2135,1935,2417,3148,5843,15270,41342,114271,245938,490707,817930,927348,948341,902076,878418,908214,889468,891226,935181,1102878,1135416,1168675,949126,881891,828538,774048,718791,678676,635977,695321,740921,795669,806784,777098,715697,751175,667586,493530,298673,175364,111780,65848,28674
2021-04-06,9063,5193,3612,2655,2160,2117,2231,2456,3343,6354,16156,44961,122957,266691,530286,869772,985781,997475,931629,896420,917954,893136,896024,934757,1114537,1130864,1172525,964309,910626,861826,814593,746698,706192,671110,738842,817342,887897,876460,822041,746019,784456,700363,518523,312151,185724,117640,70438,31125
2021-04-07,9918,5561,3728,2751,2289,2095,2224,2457,3506,6445,16618,45969,124477,271425,535821,876906,988323,990544,924015,886993,908428,883900,886405,929692,1109278,1147342,1183761,976792,912159,866230,829928,779422,738757,683507,739056,809315,884296,878250,820947,751169,790943,704640,527014,318899,188181,117695,68174,29563
2021-04-08,10063,5611,3781,2962,2404,2331,2459,2757,3321,6211,16003,45675,123581,268786,528805,863091,971071,981012,918023,881266,905822,879383,887024,931113,1114705,1143921,1186357,979038,921262,872717,836403,789555,759100,710330,748362,793581,861204,865120,846843,772082,803086,728214,555648,344425,208682,135287,80610,35761
2021-04-09,11704,6430,4432,3437,2687,2441,2323,2719,3548,6400,16571,46299,123145,260454,504626,825070,937569,955062,904653,882814,917434,896589,897287,935153,1127840,1304170,1310654,962612,961236,912046,885966,838344,798038,734994,762474,800114,854168,874415,873886,835026,892660,823105,639601,408395,254558,170746,108084,50426
2021-04-10,16645,9446,6031,4134,3272,2856,2782,3165,3835,6339,14976,39901,102314,198567,364034,597912,730427,812173,875952,920130,1020661,1038020,1084652,1134292,1232268,1228745,1246413,1169095,1140000,1108988,1095186,1057550,1040705,1000405,1025630,1044815,1079841,1066258,999840,929352,969085,905332,706149,448094,276114,187718,118291,54070
2021-04-11,17155,9537,6032,4204,3241,2755,2562,2689,3421,5618,12129,32323,82054,154478,293462,463127,590147,697316,802306,895167,1025619,1065593,1114038,1154781,1203129,1203483,1209241,1131200,1105228,1076031,1047804,1013622,991323,953303,980628,1004651,1038246,998456,925148,837875,854150,749714,556524,331110,194685,123157,70301,31904
2021-04-12,10989,6570,4662,3644,3038,2804,2812,3094,3772,6367,15918,44046,113521,250529,493415,814058,928314,956771,916137,894542,927804,915260,925600,965609,1146992,1180064,1222742,1021170,964585,916865,879920,831838,798673,748960,787843,819270,837334,808457,785736,731517,826890,758942,493713,332785,228237,156089,90831,40862
2021-04-13,13669,7670,5234,3760,3057,2688,2645,3355,4828,9010,18616,56986,134963,229689,417586,673076,725805,731361,692024,696071,730355,728840,743377,793896,918039,922207,934687,798612,765725,741317,715189,676792,663325,615308,667731,749525,818911,728061,540832,464052,579627,569969,349643,241399,158447,105933,64179,33657
2021-04-14,17390,10725,7444,5223,4366,3694,3631,4180,6263,10778,20562,59354,135492,253669,465280,736986,792648,790900,743401,736450,763853,750046,752617,786466,907513,910759,928019,788682,764644,729772,700106,664364,675782,693201,765494,810498,827861,723983,539790,458255,572992,577562,357760,248215,165404,108010,65516,35736
2021-04-15,19979,12615,8769,6185,4952,4462,4609,4643,6949,11329,20545,59157,134056,254824,464156,731840,780526,775442,720809,714676,742206,729002,733969,764180,879989,887555,906237,762719,729403,697472,659926,623829,627942,630108,694369,750409,792924,711424,557728,478597,588021,594773,380934,263705,176711,117228,72127,40305
2021-04-16,22855,14767,9851,7110,5549,4897,4853,5059,7246,11982,20995,59379,130652,234544,417785,676404,745590,749777,710147,711003,742680,732943,738804,774989,942218,1101645,1066419,739976,715701,722361,707826,687392,703380,715865,793661,849744,883191,827829,653936,542824,656595,671721,452991,318782,220491,152535,96375,54862
2021-04-17,35220,23462,14657,10188,7715,6371,6067,6277,8810,13228,19692,52472,113426,173533,269921,442971,528375,597391,663391,722154,812809,843867,887116,930199,1001676,990619,991795,907743,891412,883333,867929,864263,883340,876250,929586,952380,935333,842818,650635,561916,656797,666695,476784,335025,234085,168584,110703,64928
2021-04-18,40872,27595,17879,12460,9205,7538,6865,7272,10168,13872,17371,44932,94862,131957,216416,328090,406442,486711,578520,677425,791039,836262,886225,928620,962286,961364,968245,897100,895945,890207,887719,873516,885720,879054,930210,980812,999517,909481,655954,529202,624962,637478,428006,288372,186599,127489,78896,43861
2021-04-19,26267,16712,11139,7571,5974,4814,4465,4887,7007,11504,19573,56386,123220,240096,441768,708240,755734,759967,709128,706501,733859,723381,719992,752528,863467,870028,881585,749165,731393,688830,660245,633585,660658,694844,771204,823801,844849,765034,568195,460044,565896,587885,381986,260339,172775,113359,70114,41501
2021-04-20,25219,16006,10407,7662,5948,4973,4993,5250,7800,12428,20875,58539,124459,248329,463188,739526,787257,783741,724313,717534,742626,727174,725359,759068,877349,880942,888275,751252,725523,699767,673079,647044,668760,687656,757801,807123,835715,775253,586558,473713,584354,615532,410105,281184,187587,124616,78473,45478
2021-04-21,27273,17565,11845,8360,6469,5590,5378,5949,8125,13064,21286,59143,123930,250758,466884,739266,793602,787184,728938,717808,738387,728672,734064,769335,888236,888473,902084,766460,741541,709924,680990,651462,675646,701269,781329,835850,858142,786419,568777,465531,576916,607393,408156,279293,188417,125681,79186,46424
2021-04-22,28173,18792,12325,8357,6548,5728,5325,5818,8415,13059,21402,60250,123676,249574,464281,737475,781276,773180,716664,710761,736746,716222,709210,742221,861143,881536,894064,747922,699701,652355,650749,643428,673793,699908,778047,827479,852287,805286,603134,490821,598556,619238,426367,290728,194969,132804,83724,51061
2021-04-23,30995,20473,13478,9520,7509,6328,6027,6096,8808,13769,20764,59662,116593,226139,418498,674561,738301,749934,706908,712185,755128,754151,759491,796883,960343,1133386,1098021,780270,761323,766228,752233,726100,735225,747203,819118,879204,920851,904310,719950,570949,685139,718243,526241,370298,251712,179239,116586,69093
2021-04-24,45426,31924,20748,14074,10864,8529,7881,8068,10353,15330,20576,52894,98966,161584,250581,417017,508099,578405,645133,703786,809483,850076,907625,966050,1041313,1044255,1062251,982848,963877,954254,953486,939955,949134,940269,983196,1021808,1038772,1001271,780767,625716,740131,770656,573795,401224,270853,199037,137774,89083
2021-04-25,60178,42786,27417,18113,13372,11033,9672,9467,12320,16862,18666,49554,88257,135970,223206,334794,410240,490597,582164,684387,808370,857437,909311,952173,984280,986377,985757,910086,904663,903153,901378,891907,908462,910502,964919,1019775,1038850,969718,691039,559220,668923,690182,489820,323063,206008,142883,93374,55991
2021-04-26,34584,22658,14573,9993,7742,6245,5708,6067,7940,12740,20349,59981,113051,233918,435250,699016,748680,753447,704950,709009,743194,740948,748677,789203,896817,901174,900288,757268,736813,709989,683702,658372,673265,698882,773351,809849,821627,754990,563585,463855,572154,606997,417361,282057,186641,128112,82557,50489
2021-04-27,31549,20420,13678,9714,7451,6020,5856,6014,8044,12737,20302,58092,105709,216234,408756,670555,730707,746410,708812,703789,731127,722071,731854,767235,877381,885852,884547,729618,695466,670100,648316,631092,641994,659444,731817,797373,839005,797804,594620,470603,578487,621432,434005,296113,194647,132186,84942,52484
2021-04-28,33367,21102,14563,10270,7822,6841,6676,6505,8851,13115,21364,62369,115020,242437,453661,728109,781218,774103,721796,719424,750604,742607,749954,786843,905210,917271,925182,780074,726213,698138,672896,655628,682343,715925,800307,864651,915343,868904,639286,497548,617182,666244,483287,333677,228913,163547,109976,69781
2021-04-29,45003,30949,20029,13849,10943,9191,8937,8653,11219,16015,21856,61274,106092,193785,319823,512714,555489,577718,600062,646334,734068,765912,812546,873325,966422,961110,952834,844570,809791,791445,798676,794978,805095,799479,841123,895962,916346,879196,655180,524755,641518,678246,489771,328766,215603,149484,97649,59188
2021-04-30,37391,24355,16232,11077,8410,7130,6862,6880,9334,14054,20769,62250,108198,216043,397359,643135,704501,716913,692092,716389,783466,794094,812798,850156,998830,1150461,1120512,827368,805113,806536,782726,760210,758209,761574,819748,879382,920184,906367,720651,587343,691341,725970,551150,387380,259827,192211,133234,84670
2021-05-01,57763,40824,26111,18081,13728,10982,9514,9664,12863,17780,19836,56503,84971,127044,187063,280392,368205,460244,560671,667437,813858,891681,963767,1022805,1065572,1073674,1072527,1000030,989381,990904,989263,976372,985732,982041,1017848,1067012,1074716,1030910,770437,618353,727186,737811,552685,386127,259016,200439,140359,90570
2021-05-02,61638,43636,28173,18744,14393,11302,10463,11044,13591,17526,18879,54304,78963,129229,207360,306117,381643,464024,559985,669243,807069,867473,925647,978100,1012354,1015711,1015056,942939,937649,933737,931418,926735,940765,933529,953398,999145,1012646,957496,686892,565937,687508,723975,527024,347045,220016,158824,58881,63795
2021-05-03,39123,25449,16016,11047,8500,7036,7403,10369,11877,14512,20394,64134,104498,224759,425397,687659,743877,756770,726744,735209,783829,788919,806768,842771,951769,959873,976951,840179,817140,793163,765257,733724,739234,760698,821150,842199,834567,791103,628772,512829,627118,683384,483149,323710,208585,144815,94044,57655
2021-05-04,35616,23499,15405,10475,8298,7006,7495,10057,11878,14946,21528,67158,112758,243815,457221,725908,776077,776749,728661,731872,774399,771825,785393,823073,935274,944307,953065,811271,774310,733554,709448,682148,689808,705871,742013,797698,860368,836811,641055,437303,547850,630554,501806,340007,218103,151197,98872,60300
2021-05-05,39356,26249,17230,11770,9248,7978,8505,11543,13651,15349,21881,69181,112151,243260,454072,724114,791117,794271,752240,760282,809778,810916,825737,864685,980791,986614,1003153,868872,839193,811160,787906,749913,728910,731345,793063,817509,788616,761760,658123,581178,688715,750393,574050,389817,246012,177067,117015,23361
2021-05-06,3833,2465,1501,1105,951,4472,6850,8861,10257,12423,19814,67528,107181,231641,429282,697976,752498,754393,714833,727462,780927,790049,807810,844673,945072,952492,963230,830619,803100,787216,773040,744607,737064,749543,830734,905058,931951,863197,657571,551696,670335,727960,528739,353486,218717,153725,97852,55404
2021-05-07,28790,18204,11723,8113,5979,5421,6097,9087,10158,11705,19004,69558,101700,211931,383648,639930,702155,715542,690548,712163,780767,787541,819870,857811,951321,1036583,1004789,775833,754033,778313,790494,776738,774053,792169,846720,900670,885141,783730,604696,498352,613189,670746,526500,350032,202003,142345,94640,56507
2021-05-08,31399,21164,13645,9449,7436,6266,6760,9348,10649,12104,18518,66316,91704,173691,267584,436487,519568,584137,654118,722607,842673,900253,959805,1017284,1076687,1061974,1064139,987197,964951,950283,951498,932248,937603,941146,974613,1011908,992957,860117,629404,517418,640241,731868,560800,363596,202796,148376,101469,61381
2021-05-09,36533,24439,16469,10746,8211,7603,8662,12557,12629,11979,16837,61416,75455,131554,207536,324695,399248,475281,570884,675967,815736,874603,938109,977727,1005018,991709,983239,903680,892377,893064,891317,891376,894199,882593,898444,925418,910457,808331,584628,472459,572054,648640,499262,330302,183466,129229,84568,47550
